group,candidate,species,reactions,case_id,fuel,observable,split,status,prediction,signed_sigma,source
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_2_14,c3h8,laminar_flame_speed,development,success,0.2897592363457684,-4.099120348022062,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_2_5,c3h8,laminar_flame_speed,development,success,0.29787122241576625,0.4163068967396388,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_3_3,c3h8,laminar_flame_speed,development,success,0.2411718238772826,0.9071823877282587,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_3_6,c3h8,laminar_flame_speed,development,success,0.3209125001301674,-2.0687499869832537,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_3_8,c3h8,laminar_flame_speed,development,success,0.22080830853309705,-3.7591691466902972,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_4_2,c3h8,laminar_flame_speed,development,success,0.21119763950173848,0.10976395017384677,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_4_5,c3h8,laminar_flame_speed,development,success,0.2820850078274549,-2.4814992172545125,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_4_7,c3h8,laminar_flame_speed,development,success,0.18357061374835487,-4.812938625164515,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_5_2,c3h8,laminar_flame_speed,development,success,0.18996272048863116,-0.36977329261407105,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_5_5,c3h8,laminar_flame_speed,development,success,0.25340349343458174,-3.7164383317955605,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_5_7,c3h8,laminar_flame_speed,development,success,0.15823668171234492,-5.46750573845841,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_6_2,c3h8,laminar_flame_speed,development,success,0.17591048532867612,1.2610485328676146,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_6_5,c3h8,laminar_flame_speed,development,success,0.23471432985371746,-2.0985670146282525,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c3h8_6_7,c3h8,laminar_flame_speed,development,success,0.14234377099122944,-6.275622900877059,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_1_11,c4h10,laminar_flame_speed,development,success,0.3853797679801748,-0.2820232019825175,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_1_15,c4h10,laminar_flame_speed,development,success,0.31126976962955605,0.04697696295560827,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_1_5,c4h10,laminar_flame_speed,development,success,0.2795517958488182,0.5951795848818164,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_2_2,c4h10,laminar_flame_speed,development,success,0.39255342179213026,-2.075186219537431,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_2_5,c4h10,laminar_flame_speed,development,success,0.47282870466599464,-1.849186001305389,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h10_2_8,c4h10,laminar_flame_speed,development,success,0.3973401154740101,0.641044959688836,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_1_11,c4h6,laminar_flame_speed,development,success,0.6098252462460791,6.229042849293725,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_1_3,c4h6,laminar_flame_speed,development,success,0.45789928297235954,3.1847738213852925,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_1_5,c4h6,laminar_flame_speed,development,success,0.6115098707369313,3.980779244585541,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_2_1,c4h6,laminar_flame_speed,development,success,0.45095273911240735,10.905273911240737,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_2_4,c4h6,laminar_flame_speed,development,success,0.6369747038158764,11.287470381587639,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_2_6,c4h6,laminar_flame_speed,development,success,0.6010186497173732,9.631864971737313,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_3_3,c4h6,laminar_flame_speed,development,success,0.6133443835957777,4.01739270433572,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_3_5,c4h6,laminar_flame_speed,development,success,0.8470557099415567,4.210163141187333,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_3_7,c4h6,laminar_flame_speed,development,success,0.5973170153022396,4.392531236826104,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_4_3,c4h6,laminar_flame_speed,development,success,0.7295069715082805,4.306899050276014,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_4_6,c4h6,laminar_flame_speed,development,success,0.9940909076626566,3.973242645661197,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_4_8,c4h6,laminar_flame_speed,development,success,0.9466757895060077,3.738741591629266,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_5_2,c4h6,laminar_flame_speed,development,success,0.30693311535254186,5.409196370125354,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_5_4,c4h6,laminar_flame_speed,development,success,0.43702170569006776,6.19428499498475,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_5_7,c4h6,laminar_flame_speed,development,success,0.4231831907918209,5.600249280611007,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_6_3,c4h6,laminar_flame_speed,development,success,0.5115179443357352,3.2508156516243254,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_6_5,c4h6,laminar_flame_speed,development,success,0.6191812111249743,3.814661966345163,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_6_7,c4h6,laminar_flame_speed,development,success,0.571588716001408,3.999525882412103,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_7_3,c4h6,laminar_flame_speed,development,success,0.5028827982576629,2.4869260965397286,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_7_6,c4h6,laminar_flame_speed,development,success,0.7316367333744646,2.7663058592368466,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h6_7_8,c4h6,laminar_flame_speed,development,success,0.6810135993612005,3.704820847346105,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_1_2,c4h81,laminar_flame_speed,development,success,0.30828352297948064,-0.3416477020519393,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_1_6,c4h81,laminar_flame_speed,development,success,0.40581734407668285,-1.5782655923317124,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_1_9,c4h81,laminar_flame_speed,development,success,0.3231217477798961,-2.5578252220103845,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_2_2,c4h81,laminar_flame_speed,development,success,0.25462315355859894,-0.45768464414011056,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_2_5,c4h81,laminar_flame_speed,development,success,0.3377937221300265,-3.0706277869973486,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_2_7,c4h81,laminar_flame_speed,development,success,0.25226483172237035,-5.283516827762968,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_3_2,c4h81,laminar_flame_speed,development,success,0.18515548822757544,-0.9644511772424563,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_3_4,c4h81,laminar_flame_speed,development,success,0.2476286793197738,-3.067132068022618,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h81_3_6,c4h81,laminar_flame_speed,development,success,0.21714833105734568,-6.0351668942654335,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_1_2,c4h82,laminar_flame_speed,development,success,0.3066750494586512,18.99750494586512,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_2_2,c4h82,laminar_flame_speed,development,success,0.1208858285480941,-12.341417145190588,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_2_4,c4h82,laminar_flame_speed,development,success,0.20975774660308735,-12.284225339691265,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_2_7,c4h82,laminar_flame_speed,development,success,0.3012258159099916,1.0925815909991587,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_3_2,c4h82,laminar_flame_speed,development,success,0.06854320354663293,-11.185679645336707,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_3_4,c4h82,laminar_flame_speed,development,success,0.1559277184481633,-10.847228155183672,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_c4h82_3_6,c4h82,laminar_flame_speed,development,success,0.23124175931114027,-2.125824068885973,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_1_3,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_1_6,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_1_8,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_2_3,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_2_6,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_2_8,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_3_3,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_3_6,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_3_8,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_4_3,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_4_6,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_4_8,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_5_3,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_5_6,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3cho_5_8,ch3cho,laminar_flame_speed,development,input_incompatible,,,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_1_1,ch3oh,laminar_flame_speed,development,success,0.39688527712890725,1.9770236636513734,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_1_2,ch3oh,laminar_flame_speed,development,success,0.6173683450915839,1.6065970259749172,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_1_3,ch3oh,laminar_flame_speed,development,success,0.6332557724609517,3.4687323133685806,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_2_1,ch3oh,laminar_flame_speed,development,success,0.31762245537382594,1.7549626968373944,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_2_2,ch3oh,laminar_flame_speed,development,success,0.5075276433680578,1.3695849839182208,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_2_3,ch3oh,laminar_flame_speed,development,success,0.5210945451667424,4.124747461423255,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_3_1,ch3oh,laminar_flame_speed,development,success,0.5181974339583441,-0.7114549736184709,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_3_2,ch3oh,laminar_flame_speed,development,success,0.7776121617468441,3.573095810510429,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_3_3,ch3oh,laminar_flame_speed,development,success,0.8015004048814673,10.00750580080402,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_4_1,ch3oh,laminar_flame_speed,development,success,0.45772824552945646,1.5401527307979512,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_4_2,ch3oh,laminar_flame_speed,development,success,0.6988319239598614,4.795458296448985,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch3oh_4_3,ch3oh,laminar_flame_speed,development,success,0.7205458217964794,10.858493438821387,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_1_2,ch4,laminar_flame_speed,development,success,0.2066525349616517,3.0577464567833363,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_1_5,ch4,laminar_flame_speed,development,success,0.3723495772739202,0.43107353545957455,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_1_8,ch4,laminar_flame_speed,development,success,0.23495417095064253,-1.4553831017130519,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_2_3,ch4,laminar_flame_speed,development,success,0.15812565023843309,2.982565023843309,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_2_6,ch4,laminar_flame_speed,development,success,0.29538963209822905,0.8789632098229028,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_2_9,ch4,laminar_flame_speed,development,success,0.15308168433730854,-3.231831566269144,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_3_2,ch4,laminar_flame_speed,development,success,0.09893134983559405,3.8331349835594057,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_3_5,ch4,laminar_flame_speed,development,success,0.19786502275005968,1.2565022750059662,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_3_8,ch4,laminar_flame_speed,development,success,0.08892277135084728,-1.9377228649152727,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
Kimi 普通 Team,candidate_1,66,438,ffcm2-fls_ch4_4_2,ch4,laminar_flame_speed,development,success,0.0982792829302682,1.9179282930268202,evidence/cfx_astra_12fe63bc0f88475da6b6dc79_endpoint/evaluation_result.json
